Unnamed,ID,Centroid,Footprint2D,State_Abbr,Area,Area2D,Height,Numfloors,WWR_surfaces,CZ,BuildingType,Standard,lat,lon,.points,index_right,City,address
1315,250264559,40.727553660325434/-73.97917055679133,"POLYGON ((-73.9791066 40.7274914,-73.9790679 40.7275462,-73.9792296 40.7276173,-73.9792731 40.7275578,-73.9791066 40.7274914))",NY,7320,1220,59.05512,6,,4A,apartments,,40.72755366,-73.97917056,POINT (40.727553660325434 -73.97917055679133),,,177 Avenue B
1316,250264560,40.7264744534531/-73.97740990807816,"POLYGON ((-73.9775183 40.7264866,-73.9774776 40.7264698,-73.9773374 40.7264122,-73.9773015 40.7264624,-73.9774825 40.7265367,-73.9775183 40.7264866))",NY,4680,1170,39.37008,4,,4A,apartments,,40.72647445,-73.97740991,POINT (40.7264744534531 -73.97740990807816),,,177 Avenue C
1317,250264561,40.72759196686965/-73.97910281625133,"POLYGON ((-73.978977 40.7275694,-73.9790121 40.7275836,-73.9791973 40.7276616,-73.9792296 40.7276173,-73.9790679 40.7275462,-73.97901 40.7275227,-73.978977 40.7275694))",NY,5280,1320,39.698164,4,,4A,apartments,,40.72759197,-73.97910282,POINT (40.72759196686965 -73.97910281625133),,,179 Avenue B
1318,250264562,40.72764529684793/-73.97910226827611,"POLYGON ((-73.9790396 40.7276144,-73.9790224 40.7276381,-73.9791692 40.7277001,-73.9791973 40.7276616,-73.9790121 40.7275836,-73.9790016 40.7275984,-73.9790396 40.7276144))",NY,3248,812,41.338584,4,,4A,apartments,,40.7276453,-73.97910227,POINT (40.72764529684793 -73.97910226827611),,,181 Avenue B
1319,250264563,40.72769025/-73.97908035,"POLYGON ((-73.9790224 40.7276381,-73.9789915 40.7276804,-73.9791383 40.7277424,-73.9791692 40.7277001,-73.9790224 40.7276381))",NY,5691,813,41.666668,7,,4A,apartments,,40.72769025,-73.97908035,POINT (40.72769025 -73.97908035),,,183 Avenue B
1320,250264564,40.72705525174001/-73.97695506796802,"POLYGON ((-73.9768522 40.7270426,-73.9768591 40.7270455,-73.9770243 40.7271141,-73.9770548 40.7270716,-73.9770598 40.7270737,-73.9770625 40.7270699,-73.9768997 40.7270023,-73.9768853 40.7269963,-73.9768522 40.7270426))",NY,5200,1040,54.461944,5,,4A,apartments,,40.72705525,-73.97695507,POINT (40.72705525174001 -73.97695506796802),,,193 Avenue C
1321,250264565,40.72684022977132/-73.97936150671346,"POLYGON ((-73.9793852 40.7267373,-73.9792987 40.7268541,-73.9792623 40.7269033,-73.9792793 40.7269104,-73.9792738 40.726918,-73.9793363 40.7269442,-73.9794644 40.7267713,-73.9793852 40.7267373))",NY,12530,1790,65.944884,7,,4A,apartments,,40.72684023,-73.97936151,POINT (40.72684022977132 -73.97936150671346),,,349 East 10 Street
1322,250264566,40.7265211221164/-73.97857263870048,"POLYGON ((-73.9784985 40.7265132,-73.9784733 40.7265487,-73.9784452 40.7265883,-73.9784874 40.7266056,-73.9784844 40.7266098,-73.9785703 40.7266452,-73.9785987 40.7266052,-73.9785927 40.7265926,-73.9786094 40.7265692,-73.9786004 40.7265656,-73.978621 40.7265367,-73.9786299 40.7265403,-73.97866 40.726498,-73.9786768 40.7264953,-73.9787064 40.7264538,-73.9785783 40.7264011,-73.9785099 40.7264973,-73.9785343 40.7265074,-73.978523 40.7265233,-73.9784985 40.7265132))",NY,17460,2910,71.522312,6,,4A,apartments,,40.72652112,-73.97857264,POINT (40.7265211221164 -73.97857263870048),,,371 East 10 Street
1323,250264567,40.72646066706028/-73.97849524758458,"POLYGON ((-73.9784127 40.7265133,-73.978407 40.7265214,-73.9784733 40.7265487,-73.9784985 40.7265132,-73.9785099 40.7264973,-73.9785783 40.7264011,-73.9785119 40.7263738,-73.9784741 40.7264271,-73.9784801 40.7264296,-73.9784188 40.7265158,-73.9784127 40.7265133))",NY,4800,1200,64.960632,4,,4A,apartments,,40.72646067,-73.97849525,POINT (40.72646066706028 -73.97849524758458),,,375 East 10 Street
1324,250264568,40.72645336359471/-73.97840547220642,"POLYGON ((-73.9783345 40.7264811,-73.9783305 40.7264868,-73.978298 40.7265324,-73.9783763 40.7265646,-73.978407 40.7265214,-73.9784127 40.7265133,-73.9784083 40.7265042,-73.9784254 40.7264802,-73.9784131 40.7264752,-73.9784337 40.7264462,-73.9784459 40.7264513,-73.9784624 40.7264281,-73.9784741 40.7264271,-73.9785119 40.7263738,-73.9784337 40.7263416,-73.9783982 40.7263916,-73.9784064 40.7264039,-73.9783902 40.7264266,-73.9783956 40.7264288,-73.9783741 40.7264591,-73.9783687 40.7264569,-73.978353 40.726479,-73.9783345 40.7264811))",NY,9780,1630,71.522312,6,,4A,apartments,,40.72645336,-73.97840547,POINT (40.72645336359471 -73.97840547220642),,,377 East 10 Street
1325,250264569,40.72639802221144/-73.97834809981389,"POLYGON ((-73.9783613 40.7263135,-73.9782802 40.7264272,-73.9782626 40.7264449,-73.978298 40.7264595,-73.9782903 40.7264703,-73.9783305 40.7264868,-73.9783345 40.7264811,-73.9783982 40.7263916,-73.9784337 40.7263416,-73.9783613 40.7263135))",NY,7800,1300,61.351708,6,,4A,apartments,,40.72639802,-73.9783481,POINT (40.72639802221144 -73.97834809981389),,,379 East 10 Street
1326,250264570,40.7263535096113/-73.97828207822519,"POLYGON ((-73.978284 40.7262798,-73.9782763 40.7262906,-73.9782017 40.7263951,-73.9782802 40.7264272,-73.9783613 40.7263135,-73.9783624 40.7263119,-73.978284 40.7262798))",NY,5850,1170,51.181104,5,,4A,apartments,,40.72635351,-73.97828208,POINT (40.7263535096113 -73.97828207822519),,,381 East 10 Street
1327,250264572,40.72621150258523/-73.9778619737868,"POLYGON ((-73.9778778 40.7261039,-73.9778364 40.7261608,-73.9777505 40.7262787,-73.9778455 40.7263185,-73.9778613 40.7262994,-73.9779596 40.7261625,-73.9779728 40.7261436,-73.9778778 40.7261039))",NY,10950,2190,51.181104,5,,4A,apartments,,40.7262115,-73.97786197,POINT (40.72621150258523 -73.9778619737868),,,391 East 10 Street
1328,250264573,40.72710044580425/-73.97917349630013,"POLYGON ((-73.9792157 40.7269738,-73.9791679 40.7270397,-73.9790552 40.7271952,-73.9791313 40.7272271,-73.9792918 40.7270057,-73.9792157 40.7269738))",NY,6600,2200,44.947508,3,,4A,apartments,,40.72710045,-73.9791735,POINT (40.72710044580425 -73.97917349630013),,,604 East 11 Street
1329,250264574,40.727457066644476/-73.9789156470149,"POLYGON ((-73.9788421 40.7274862,-73.9788012 40.7275427,-73.9788762 40.7275742,-73.9789251 40.7275067,-73.9789213 40.7275051,-73.9789712 40.7274363,-73.9789818 40.7274366,-73.9790279 40.7273729,-73.9789505 40.7273405,-73.978905 40.7274033,-73.9789117 40.7274125,-73.9788582 40.7274862,-73.9788421 40.7274862))",NY,9250,1850,55.77428,5,,4A,apartments,,40.72745707,-73.97891565,POINT (40.727457066644476 -73.9789156470149),,,605 East 11 Street
1330,250264575,40.72710029402466/-73.97907064579326,"POLYGON ((-73.9790861 40.7270054,-73.9790736 40.7270226,-73.9789734 40.7271609,-73.9790552 40.7271952,-73.9791679 40.7270397,-73.9790861 40.7270054))",NY,8300,1660,53.149608,5,,4A,apartments,,40.72710029,-73.97907065,POINT (40.72710029402466 -73.97907064579326),,,606 East 11 Street
1331,250264576,40.72742296050509/-73.97883375657615,"POLYGON ((-73.9788671 40.7273055,-73.9787577 40.7274566,-73.97872 40.7275087,-73.9788012 40.7275427,-73.9788421 40.7274862,-73.9788383 40.7274782,-73.9788903 40.7274065,-73.978905 40.7274033,-73.9789505 40.7273405,-73.9788671 40.7273055))",NY,10500,2100,55.77428,5,,4A,apartments,,40.72742296,-73.97883376,POINT (40.72742296050509 -73.97883375657615),,,607 East 11 Street
1332,250264577,40.72707221114762/-73.97898587036627,"POLYGON ((-73.9790028 40.7269799,-73.9789977 40.7269868,-73.9789341 40.7270746,-73.9788953 40.7271281,-73.9789734 40.7271609,-73.9790736 40.7270226,-73.9790393 40.7270083,-73.9790466 40.7269983,-73.9790028 40.7269799))",NY,8820,1470,62.664044,6,,4A,apartments,,40.72707221,-73.97898587,POINT (40.72707221114762 -73.97898587036627),,,608 East 11 Street
1333,250264578,40.727366061256184/-73.97877262911665,"POLYGON ((-73.978787 40.7272719,-73.9787521 40.72732,-73.9787572 40.7273222,-73.9786766 40.7274334,-73.9787191 40.7274512,-73.9787252 40.7274429,-73.9787577 40.7274566,-73.9788671 40.7273055,-73.978787 40.7272719))",NY,9360,1560,61.679792,6,,4A,apartments,,40.72736606,-73.97877263,POINT (40.727366061256184 -73.97877262911665),,,609 East 11 Street
1334,250264579,40.72700165211468/-73.97892156898229,"POLYGON ((-73.978886 40.7269973,-73.9788155 40.7270946,-73.9788953 40.7271281,-73.9789341 40.7270746,-73.9789304 40.727063,-73.9789452 40.7270426,-73.9789395 40.7270402,-73.9789616 40.7270097,-73.9789673 40.7270121,-73.9789832 40.7269902,-73.9789977 40.7269868,-73.9790028 40.7269799,-73.9790348 40.7269357,-73.9789149 40.7268854,-73.9788657 40.7269533,-73.9788948 40.7269656,-73.9789036 40.7269535,-73.9789179 40.7269533,-73.9789265 40.7269631,-73.9789077 40.726989,-73.9789135 40.7269915,-73.9789039 40.7270048,-73.978886 40.7269973))",NY,12840,2140,68.89764,6,,4A,apartments,,40.72700165,-73.97892157,POINT (40.72700165211468 -73.97892156898229),,,610 East 11 Street
1335,250264580,40.72762095749394/-73.97843499162032,"POLYGON ((-73.9781368 40.727639,-73.9782067 40.7276682,-73.9785757 40.7278224,-73.9785724 40.7278269,-73.978683 40.7278731,-73.9788332 40.7276652,-73.9787473 40.7276293,-73.9787635 40.7276069,-73.9782749 40.7274027,-73.9782597 40.7274238,-73.9781735 40.7273878,-73.9780228 40.7275965,-73.9781339 40.7276429,-73.9781368 40.727639))",NY,95500,19100,83.66142,5,,4A,school,,40.72762096,-73.97843499,POINT (40.72762095749394 -73.97843499162032),,,610 East 12 Street
1336,250264581,40.72736858149314/-73.97866524666273,"POLYGON ((-73.9787132 40.727241,-73.9786927 40.7272693,-73.978677 40.727291,-73.9786771 40.7273036,-73.9786025 40.7274066,-73.978582 40.7274106,-73.9785441 40.727463,-73.9786201 40.7274949,-73.9786577 40.7274429,-73.9786548 40.7274319,-73.9787318 40.7273256,-73.9787521 40.72732,-73.978787 40.7272719,-73.9787132 40.727241))",NY,13230,1890,73.8189,7,,4A,apartments,,40.72736858,-73.97866525,POINT (40.72736858149314 -73.97866524666273),,,611 East 11 Street
1337,250264582,40.7270301/-73.97881295,"POLYGON ((-73.9788104 40.7269656,-73.9787399 40.7270629,-73.9788155 40.7270946,-73.978886 40.7269973,-73.9788104 40.7269656))",NY,5754,959,70.209976,6,,4A,apartments,,40.7270301,-73.97881295,POINT (40.7270301 -73.97881295),,,612 East 11 Street
1338,250264583,40.7273160599204/-73.97860861926924,"POLYGON ((-73.9786157 40.727237,-73.9785245 40.7273628,-73.9786016 40.7273951,-73.978677 40.727291,-73.9786927 40.7272693,-73.9786157 40.727237))",NY,5040,1260,36.08924,4,,4A,apartments,,40.72731606,-73.97860862,POINT (40.7273160599204 -73.97860861926924),,,613 East 11 Street
1339,250264584,40.72694533009032/-73.97878419067759,"POLYGON ((-73.9787263 40.7269515,-73.9787109 40.7269728,-73.9786958 40.7269766,-73.978658 40.7270286,-73.9787399 40.7270629,-73.9788104 40.7269656,-73.9787937 40.7269586,-73.9788045 40.7269436,-73.978808 40.7269451,-73.9788246 40.7269221,-73.9788426 40.7269212,-73.9788448 40.7269306,-73.9788371 40.7269413,-73.9788657 40.7269533,-73.9789149 40.7268854,-73.9787975 40.7268361,-73.9787602 40.7268877,-73.9787662 40.7268976,-73.9787488 40.7269216,-73.9787605 40.7269265,-73.9787386 40.7269567,-73.9787263 40.7269515))",NY,12780,2130,70.53806,6,,4A,apartments,,40.72694533,-73.97878419,POINT (40.72694533009032 -73.97878419067759),,,614 East 11 Street
1340,250264585,40.727282416234864/-73.9785284008294,"POLYGON ((-73.9785323 40.727202,-73.9784411 40.7273279,-73.9785245 40.7273628,-73.9786157 40.727237,-73.9785323 40.727202))",NY,5480,1370,37.073492,4,,4A,apartments,,40.72728242,-73.9785284,POINT (40.727282416234864 -73.9785284008294),,,615 East 11 Street
1341,250264586,40.727248587690426/-73.97844771989153,"POLYGON ((-73.9784543 40.7271693,-73.9783915 40.727256,-73.9783632 40.7272952,-73.9784411 40.7273279,-73.9785323 40.727202,-73.9784543 40.7271693))",NY,5120,1280,35.104988,4,,4A,apartments,,40.72724859,-73.97844772,POINT (40.727248587690426 -73.97844771989153),,,617 East 11 Street
1342,250264587,40.72718121554454/-73.97839360220853,"POLYGON ((-73.978396 40.7271064,-73.9783115 40.7272223,-73.9783915 40.727256,-73.9784543 40.7271693,-73.9784756 40.72714,-73.978396 40.7271064))",NY,6050,1210,49.540684,5,,4A,apartments,,40.72718122,-73.9783936,POINT (40.72718121554454 -73.97839360220853),,,619 East 11 Street
1343,250264588,40.72691880363137/-73.97868622221638,"POLYGON ((-73.9786165 40.7269433,-73.9785753 40.7270002,-73.9786545 40.7270335,-73.978658 40.7270286,-73.9786958 40.7269766,-73.9786907 40.7269651,-73.9787069 40.7269428,-73.9786995 40.7269397,-73.9787211 40.7269099,-73.9787284 40.726913,-73.9787458 40.726889,-73.9787602 40.7268877,-73.9787975 40.7268361,-73.9787183 40.7268029,-73.978681 40.7268544,-73.978687 40.7268643,-73.9786701 40.7268877,-73.9786827 40.726893,-73.9786614 40.7269224,-73.9786488 40.7269171,-73.9786318 40.7269404,-73.9786165 40.7269433))",NY,10440,1740,70.209976,6,,4A,apartments,,40.7269188,-73.97868622,POINT (40.72691880363137 -73.97868622221638),,,620 East 11 Street
1344,250264589,40.72716102162047/-73.9783049585418,"POLYGON ((-73.9783177 40.7270733,-73.9782139 40.7272157,-73.9782922 40.7272487,-73.9783115 40.7272223,-73.978396 40.7271064,-73.9783177 40.7270733))",NY,7300,1460,50.524936,5,,4A,apartments,,40.72716102,-73.97830496,POINT (40.72716102162047 -73.9783049585418),,,621 East 11 Street
1345,250264590,40.72688619242761/-73.9786085998032,"POLYGON ((-73.9785407 40.7269115,-73.9785038 40.7269624,-73.9784994 40.7269684,-73.9785753 40.7270002,-73.9786165 40.7269433,-73.9786116 40.726932,-73.9786274 40.7269102,-73.9786206 40.7269073,-73.978643 40.7268764,-73.9786498 40.7268792,-73.9786668 40.7268559,-73.978681 40.7268544,-73.9787183 40.7268029,-73.9786425 40.7267711,-73.9786051 40.7268226,-73.9786115 40.7268327,-73.9785939 40.7268571,-73.9786023 40.7268606,-73.9785827 40.7268876,-73.9785743 40.7268841,-73.9785564 40.7269088,-73.9785407 40.7269115))",NY,10020,1670,68.89764,6,,4A,apartments,,40.72688619,-73.9786086,POINT (40.72688619242761 -73.9786085998032),,,622 East 11 Street
1346,250264592,40.72712794896207/-73.9782277323219,"POLYGON ((-73.9782408 40.7270409,-73.9782297 40.7270561,-73.9781322 40.7271899,-73.978159 40.7272012,-73.9781826 40.7271688,-73.9782046 40.7271781,-73.9781804 40.7272114,-73.9782085 40.7272232,-73.9782139 40.7272157,-73.9783177 40.7270733,-73.9782408 40.7270409))",NY,7050,1410,49.540684,5,,4A,apartments,,40.72712795,-73.97822773,POINT (40.72712794896207 -73.9782277323219),,,623 East 11 Street
1347,250264594,40.72684993203173/-73.9785330064371,"POLYGON ((-73.9786051 40.7268226,-73.9786425 40.7267711,-73.9785628 40.7267377,-73.9785255 40.7267892,-73.9785312 40.7267996,-73.9785133 40.7268244,-73.9785228 40.7268284,-73.9785034 40.7268551,-73.9784939 40.7268511,-73.9784763 40.7268753,-73.9784606 40.7268787,-73.9784241 40.726929,-73.9785038 40.7269624,-73.9785407 40.7269115,-73.978533 40.726899,-73.9785509 40.7268743,-73.978545 40.7268718,-73.9785645 40.7268449,-73.9785704 40.7268473,-73.9785881 40.7268229,-73.9786051 40.7268226))",NY,10140,1690,69.881892,6,,4A,apartments,,40.72684993,-73.97853301,POINT (40.72684993203173 -73.9785330064371),,,624 East 11 Street
1348,250264598,40.726792283034285/-73.97837533674549,"POLYGON ((-73.9783128 40.7268056,-73.9782636 40.7268719,-73.9783428 40.7269058,-73.9783905 40.7268414,-73.9783876 40.7268337,-73.9784348 40.72677,-73.9784447 40.7267681,-73.9784866 40.7267117,-73.9784074 40.7266778,-73.978364 40.7267364,-73.9783707 40.7267451,-73.978325 40.7268069,-73.9783128 40.7268056))",NY,9400,1880,58.727036,5,,4A,apartments,,40.72679228,-73.97837534,POINT (40.726792283034285 -73.97837533674549),,,628 East 11 Street
1349,250264600,40.72675864909902/-73.9782959886125,"POLYGON ((-73.9782445 40.7267743,-73.9782284 40.7267789,-73.978184 40.7268386,-73.9782636 40.7268719,-73.9783128 40.7268056,-73.9783098 40.7267989,-73.9783541 40.7267362,-73.978364 40.7267364,-73.9784074 40.7266778,-73.9783281 40.7266446,-73.9782846 40.7267031,-73.9782896 40.7267108,-73.9782445 40.7267743))",NY,9400,1880,58.727036,5,,4A,apartments,,40.72675865,-73.97829599,POINT (40.72675864909902 -73.9782959886125),,,630 East 11 Street
1350,250264601,40.72702798331486/-73.97791228884238,"POLYGON ((-73.9779268 40.7269039,-73.977886 40.7269598,-73.9779073 40.7269688,-73.9777885 40.7271318,-73.9778634 40.7271634,-73.9779452 40.7270512,-73.9779404 40.7270492,-73.9779782 40.7269974,-73.9780035 40.7270081,-73.9780302 40.7269714,-73.9780436 40.7269532,-73.9779268 40.7269039))",NY,14520,2420,65.288716,6,,4A,apartments,,40.72702798,-73.97791229,POINT (40.72702798331486 -73.97791228884238),,,631 East 11 Street
1351,250264603,40.726708424255854/-73.97817782201314,"POLYGON ((-73.9780731 40.7267123,-73.9780286 40.7267722,-73.978184 40.7268386,-73.9782284 40.7267789,-73.978184 40.72676,-73.9782403 40.7266842,-73.9782846 40.7267031,-73.9783281 40.7266446,-73.9781726 40.7265782,-73.9781572 40.7265989,-73.9781293 40.7266364,-73.9781704 40.726654,-73.978114 40.7267298,-73.9780731 40.7267123))",NY,18720,3120,63.648296,6,,4A,apartments,,40.72670842,-73.97817782,POINT (40.726708424255854 -73.97817782201314),,,632 East 11 Street
1352,250264604,40.72699403743468/-73.9778081824324,"POLYGON ((-73.9777261 40.7270349,-73.9776888 40.7270861,-73.9777692 40.72712,-73.9778071 40.727068,-73.9777995 40.7270571,-73.9778168 40.7270335,-73.9778064 40.7270291,-73.9778237 40.7270054,-73.977834 40.7270098,-73.9778692 40.7269615,-73.977886 40.7269598,-73.9779268 40.7269039,-73.9778464 40.72687,-73.9778427 40.7268751,-73.9778049 40.7269269,-73.9778113 40.7269368,-73.9777807 40.7269788,-73.9777857 40.7269859,-73.9777652 40.727014,-73.9777556 40.7270133,-73.9777406 40.7270338,-73.9777261 40.7270349))",NY,11460,1910,69.881892,6,,4A,apartments,,40.72699404,-73.97780818,POINT (40.72699403743468 -73.9778081824324),,,633 East 11 Street
1353,250264605,40.726964114550576/-73.97772735197842,"POLYGON ((-73.9777652 40.7268424,-73.9777281 40.7268933,-73.9777338 40.7269025,-73.9777007 40.7269479,-73.9777083 40.7269511,-73.9776883 40.7269784,-73.9776807 40.7269752,-73.9776622 40.7270007,-73.9776497 40.7270002,-73.9776111 40.7270533,-73.9776888 40.7270861,-73.9777261 40.7270349,-73.9777221 40.727026,-73.9777355 40.7270031,-73.9777339 40.7269986,-73.9777529 40.7269725,-73.9777621 40.7269709,-73.9777937 40.7269276,-73.9778049 40.7269269,-73.9778427 40.7268751,-73.9777652 40.7268424))",NY,11100,1850,69.881892,6,,4A,apartments,,40.72696411,-73.97772735,POINT (40.726964114550576 -73.97772735197842),,,635 East 11 Street
1354,250264606,40.72666538408364/-73.97805245533729,"POLYGON ((-73.978059 40.726575,-73.9779505 40.726736,-73.9780286 40.7267722,-73.9780731 40.7267123,-73.9781293 40.7266364,-73.9781572 40.7265989,-73.9780698 40.7265608,-73.978059 40.726575))",NY,13370,1910,74.803152,7,,4A,apartments,,40.72666538,-73.97805246,POINT (40.72666538408364 -73.97805245533729),,,636 East 11 Street
1355,250264607,40.72663433721311/-73.97797361119383,"POLYGON ((-73.9779656 40.726581,-73.9778771 40.7267053,-73.9779505 40.726736,-73.978059 40.726575,-73.9780698 40.7265608,-73.9780007 40.7265316,-73.9779656 40.726581))",NY,11200,1600,77.755908,7,,4A,apartments,,40.72663434,-73.97797361,POINT (40.72663433721311 -73.97797361119383),,,638 East 11 Street
1356,250264609,40.72734646179353/-73.97764750176057,"POLYGON ((-73.9777313 40.7272919,-73.9776646 40.7272635,-73.9775639 40.7274012,-73.9776299 40.7274296,-73.9777313 40.7272919))",NY,3600,1200,18.372704,3,,4A,garage,,40.72734646,-73.9776475,POINT (40.72734646179353 -73.97764750176057),,,638 East 12 Street
1357,250264611,40.72688230117819/-73.977684653256,"POLYGON ((-73.9776865 40.7268092,-73.9776041 40.7269222,-73.9776828 40.7269554,-73.9777281 40.7268933,-73.9777652 40.7268424,-73.9776865 40.7268092))",NY,4640,1160,44.619424,4,,4A,apartments,,40.7268823,-73.97768465,POINT (40.72688230117819 -73.977684653256),,,639 East 11 Street
1358,250264612,40.726573461514164/-73.97791761341956,"POLYGON ((-73.9779581 40.7264416,-73.9779057 40.7265153,-73.9778116 40.7266475,-73.9777945 40.7266716,-73.9778771 40.7267053,-73.9779656 40.726581,-73.9780007 40.7265316,-73.9780077 40.7265218,-73.9780407 40.7264753,-73.9779581 40.7264416))",NY,17150,2450,76.771656,7,,4A,apartments,,40.72657346,-73.97791761,POINT (40.726573461514164 -73.97791761341956),,,640 East 11 Street
1359,250264613,40.7268487/-73.97760500000001,"POLYGON ((-73.9776059 40.7267752,-73.9775235 40.7268882,-73.9776041 40.7269222,-73.9776865 40.7268092,-73.9776059 40.7267752))",NY,4760,1190,45.603676,4,,4A,apartments,,40.7268487,-73.977605,POINT (40.7268487 -73.97760500000001),,,641 East 11 Street
1360,250264615,40.726843504699346/-73.97750565087624,"POLYGON ((-73.9776059 40.7267752,-73.9775307 40.7267401,-73.9774286 40.7268804,-73.9774049 40.7269134,-73.9774815 40.7269458,-73.9775235 40.7268882,-73.9776059 40.7267752))",NY,11245,1730,74.475068,6.5,,4A,apartments,,40.7268435,-73.97750565,POINT (40.726843504699346 -73.97750565087624),,,643 East 11 Street
1361,250264616,40.72679373228668/-73.97744074051222,"POLYGON ((-73.9774286 40.7268804,-73.9775307 40.7267401,-73.977453 40.7267069,-73.9773507 40.7268476,-73.9774286 40.7268804))",NY,7150,1430,50.85302,5,,4A,apartments,,40.72679373,-73.97744074,POINT (40.72679373228668 -73.97744074051222),,,645 East 11 Street
1362,250264718,40.72403399489374/-73.9761047082104,"POLYGON ((-73.9760164 40.7239227,-73.9759338 40.7240342,-73.976193 40.7241453,-73.9762437 40.7240769,-73.9762756 40.7240338,-73.9761562 40.7239826,-73.976086 40.7239525,-73.9760164 40.7239227))",NY,19050,3810,65.6168,5,,4A,apartments,,40.72403399,-73.97610471,POINT (40.72403399489374 -73.9761047082104),,,119 Avenue D
1363,250264719,40.72412524498801/-73.97605947417748,"POLYGON ((-73.9759338 40.7240342,-73.975892 40.7240906,-73.9761851 40.7242163,-73.9762269 40.7241599,-73.976193 40.7241453,-73.9759338 40.7240342))",NY,2180,2180,12.467192,1,,4A,apartments,,40.72412524,-73.97605947,POINT (40.72412524498801 -73.97605947417748),,,123 Avenue D
1364,250264720,40.72418095/-73.97601820000001,"POLYGON ((-73.975892 40.7240906,-73.9758513 40.7241456,-73.9761444 40.7242713,-73.9761851 40.7242163,-73.975892 40.7240906))",NY,8480,2120,51.181104,4,,4A,apartments,,40.72418095,-73.9760182,POINT (40.72418095 -73.97601820000001),,,125 Avenue D
1365,250264721,40.7242371961617/-73.9759765480308,"POLYGON ((-73.9758087 40.7242031,-73.9760939 40.7243254,-73.9761018 40.7243288,-73.9761444 40.7242713,-73.9758513 40.7241456,-73.9758087 40.7242031))",NY,15540,2220,16.4042,7,,4A,apartments,,40.7242372,-73.97597655,POINT (40.7242371961617 -73.9759765480308),,,127 Avenue D
1366,250264722,40.72464226407187/-73.97755074254718,"POLYGON ((-73.9773437 40.7243335,-73.9773276 40.7243553,-73.9772579 40.7244494,-73.9770938 40.7246709,-73.9770235 40.7247658,-73.9770122 40.7247811,-73.9773232 40.7249144,-73.9773688 40.7248529,-73.977431 40.7247689,-73.9774821 40.7247,-73.9775467 40.7246128,-73.9778664 40.7247499,-73.9778516 40.72477,-73.9778891 40.724786,-73.9779559 40.7248147,-73.97804 40.7248508,-73.9780989 40.724876,-73.9781186 40.7248494,-73.9781245 40.7248519,-73.9782277 40.7247126,-73.9773437 40.7243335))",NY,150000,30000,63.97638,5,,4A,parking,,40.72464226,-73.97755074,POINT (40.72464226407187 -73.97755074254718),,,130 Avenue C
1367,250264723,40.72456748612903/-73.97568725660149,"POLYGON ((-73.9756951 40.7244991,-73.975622 40.7244685,-73.9756122 40.724472,-73.9756011 40.7244873,-73.9756007 40.7244938,-73.9755646 40.7245435,-73.9755582 40.7245442,-73.975548 40.7245583,-73.975547 40.7245671,-73.9756209 40.7245981,-73.9756419 40.724569,-73.975725 40.7246038,-73.9757025 40.7246349,-73.9757949 40.7246736,-73.9758314 40.7246232,-73.9757624 40.7245943,-73.9757882 40.7245588,-73.9757045 40.7245237,-73.9756952 40.7245366,-73.9756743 40.7245278,-73.9756951 40.7244991))",NY,13500,2250,66.601052,6,,4A,apartments,,40.72456749,-73.97568726,POINT (40.72456748612903 -73.97568725660149),,,133 Avenue D
1368,250264724,40.72487817398989/-73.97796615811176,"POLYGON ((-73.9779954 40.7249097,-73.9779726 40.7249405,-73.9780422 40.7249704,-73.9781089 40.7248803,-73.9780989 40.724876,-73.97804 40.7248508,-73.978024 40.7248724,-73.9780086 40.7248755,-73.9779453 40.7248484,-73.9779392 40.7248374,-73.9779559 40.7248147,-73.9778891 40.724786,-73.9778223 40.7248761,-73.9778892 40.7249048,-73.9779121 40.7248739,-73.9779954 40.7249097))",NY,11760,1960,66.929136,6,,4A,apartments,,40.72487817,-73.97796616,POINT (40.72487817398989 -73.97796615811176),,,134 Avenue C
1369,250264725,40.72497021822716/-73.97789760314961,"POLYGON ((-73.9779236 40.7250108,-73.9779058 40.7250347,-73.9779731 40.7250636,-73.9780422 40.7249704,-73.9779726 40.7249405,-73.9779491 40.7249722,-73.9778657 40.7249365,-73.9778892 40.7249048,-73.9778223 40.7248761,-73.9777533 40.7249693,-73.9778144 40.7249955,-73.9778225 40.724999,-73.9778399 40.7249755,-73.9778527 40.7249741,-73.977915 40.7250008,-73.9779236 40.7250108))",NY,12240,2040,66.929136,6,,4A,apartments,,40.72497022,-73.9778976,POINT (40.72497021822716 -73.97789760314961),,,136 Avenue C
1370,250264726,40.72471161670375/-73.9756594399944,"POLYGON ((-73.9754636 40.7246786,-73.9756884 40.7247728,-73.9757603 40.7248029,-73.9757973 40.7247519,-73.9758382 40.7246954,-73.975768 40.724666,-73.9757308 40.7247174,-73.9755042 40.7246226,-73.9754636 40.7246786))",NY,15840,2640,86.614176,6,,4A,apartments,,40.72471162,-73.97565944,POINT (40.72471161670375 -73.9756594399944),,,139 Avenue D
1371,250264727,40.72474986155239/-73.97555847098931,"POLYGON ((-73.9754636 40.7246786,-73.9754286 40.724727,-73.9756534 40.7248211,-73.9756884 40.7247728,-73.9754636 40.7246786))",NY,8520,1420,74.803152,6,,4A,apartments,,40.72474986,-73.97555847,POINT (40.72474986155239 -73.97555847098931),,,141 Avenue D
